131,5098888185721
131,5157625994675
131,1213758239870
132,1196873513430
132,5162512942730
132,1158940032866
132,1093395240190
132,1156747802199
133,5128126782031
133,5186861060513
133,1158940032866
133,1146441681770
133,1192435210110
134,1017173232361
135,1015902353081
135,5186861060513
136,5157751320590
136,5128701977971
136,1075326383857
136,5105389451943
136,5138965514090
137,5115363500786
137,1106001803874
138,5117901333303
138,1051292729124
139,1042623105282
139,5160949517900
140,5146189386657
140,1120882863683
140,5067544993863
141,5051285050405
141,5212216396959
141,1065952344281
141,5038291284532
142,5215455507680
143,5172356482469
144,5094462350494
144,5146198941268
144,1035821565537
144,1083316700477
144,5213425900265
145,5183376831094
145,5147152935562
145,1134499225024
145,1135746741844
145,1185932521147
146,1096470360084
146,1206118118524
146,1170864765807
147,1134499225024
147,5013793029190
147,1166973474304
147,1046679086046
147,5033908326832
148,1163379860049
148,1023040949580
148,5024486709539
149,5013613590260
149,1015316967016
150,5134281185253
150,5095912398027
150,1227037943098
150,5123120523191
151,5145323915138
152,5142794474565
152,5164015599721
153,5165392195150
153,5227543465683
153,5193507846880
154,1146775673208
154,5076609851016
154,5157751320590
154,1036668993118
155,5062778523902
155,1080275738091
155,5085942864838
155,1122722993854
156,1220811431235
156,1152418950639
156,5175323167840
156,1037433053800
156,5115503209014
157,5093825182105
157,5219085606658
157,1147841308977
157,5110447462065
158,1031425836144
158,5033908326832
158,5152104129535
159,1055845805729
159,5101797972161
159,1033610623463
159,5023345599503
160,5146189386657
160,1030902163489
160,5107547154501
160,5193507846880
160,1082733845094
161,1186858065954
161,5101884788506
162,1167331433532
163,5094351348890
163,5228540821218
164,1217029265331
164,1146775673208
165,1221466817890
165,5177960544944
165,1093395240190
165,1146060916462
166,1138944502531
166,1012933653556
166,5122688584948
166,1212424929970
166,1084794475292
167,1032453464658
167,1012804735921
168,5075068319728
168,1183621849135
168,5203927805868
168,5196715292978
169,1030880755620
170,1212424929970
171,5011902539688
171,1127291645557
171,5091788456777
171,5169290083463
172,1090457708615
172,1213103892143
172,1185385517536
173,1168506154200
173,5153440294321
173,1171089958710
173,1097915885253
173,1213103892143
174,5124732645516
174,5162512942730
174,5160279617086
174,5051285050405
174,1061821222429
175,1023691381933
175,5127495604814
175,5117901333303
175,5168526177364
176,5065011685910
176,5160279617086
176,1014191487243
177,1027812851065
177,5057171852293
177,5165392195150
178,5131415877687
178,1182816713045
178,5111873099443
178,5134433485324
179,1064740828790
179,1134044295230
179,5079176724259
180,1103743324080
181,1162097414907
181,5124560356894
181,5014310386250
181,5166762145270
182,5228083378750
182,1023691381933
183,1211889951943
183,1226652252760
183,5091792298307
183,5110447462065
183,1047627400611
184,5142919628220
185,5200336837751
185,1066469664458
186,1174818713871
186,1017846329577
187,1017846329577
188,5137590313284
188,1190243330078
188,1217818576282
188,1198440155275
188,1033901071401
189,1192435210110
189,5048907887970
189,5194289921513
189,5156442020180
190,1192212756229
190,1014191487243
191,5224660488366
191,5161093508461
191,1014191487243
191,5221274407932
191,5093355063082
192,5166762145270
192,5137288465562
192,5023345599503
192,5173098896526
193,1159260240809
194,1106561742671
194,1202485189378
194,5019178768736
194,1068797728317
194,1047814980091
195,1219186899172
195,1155592942537
195,5042243474807
195,5131415877687
195,1120569088914
196,5127975243358
196,1017173232361
196,1041117371448
197,1041131358619
198,5092459069445
198,5125124634278
198,1024401322824
198,1218661611772
198,5112973795150
199,1201754003472
199,5093047805318
200,1203327387152
200,1152516065789
200,5142575665469
201,5083867151154
202,1202563701570
202,1055374344937
202,1104831756501
202,1094688260260
203,5157625994675
203,1164390096287
204,5161788163103
205,5218453712802
205,5127056423324
205,1060382064533
205,5050133684112
206,1038696610809
206,1043977655424
206,1153062860994
206,1090457708615
206,1108738953355
207,5173147661638
207,1163975642170
207,1033610623463
207,1040335165793
208,5177723926969
208,1165940747598
209,5193507846880
209,1068231071721
209,5063746667683
209,1133094078149
209,1206837644090
210,1120569088914
210,5026820522713
210,5030425881162
211,1012154980573
211,5083346560457
211,1068797728317
212,1145108022553
212,1204488272493
212,1087596319447
212,5107547154501
213,1021125178645
213,1180160080550
213,1082514955159
213,5142040862937
213,5086890588406
214,1183755998293
215,5185382189570
216,1094248560163
216,1031419859448
216,5162512942730
216,1025720128950
216,1046155755260
217,5196790335650
218,5028401561117
218,5062131052980
219,5017684037718
219,1015258383865
220,5029200165957
220,5102794635158
220,5134281185253
221,5062778523902
221,5094351348890
221,5172093542693
222,5080551082959
222,1049118332009
223,5044140981605
224,5042243474807
224,5177123711100
224,1152418950639
225,1093315182894
225,1157495781959
225,5036940721065
225,5017684037718
226,5205319740060
226,1153758068200
227,5011902539688
227,5127728407417
227,5034649384920
227,5225854984911
228,1212424929970
228,5154448175888
229,1036748518730
230,5106123544368
230,5152854008951
230,1090660614439
230,1226896992046
231,5084822083605
231,5085942864838
231,5026720393520
231,5146189386657
232,5125042911868
233,5183649284495
233,1028945110040
234,5037313252213
234,5123439860737
234,5025297931060
234,1207874994458
235,1068797728317
235,5211199653616
235,5051082682085
235,5021683875703
235,5228083378750
236,5228083378750
236,5175108910136
236,5208366692331
236,5093097188465
237,1210799164311
237,5178238885699
237,5218453712802
237,5171229187366
238,1200158024593
238,1065952344281
238,5183061763594
238,1024686874112
238,1047814980091
239,1104473974780
239,1084794475292
239,1212874682349
239,1157014968406
239,1202563701570
240,5147121324356
240,5180877848047
240,5177343950130
241,5011077045227
241,5118456790898
242,5066365301536
242,5167556588414
243,5013793029190
243,5195946498864
244,1167896482753
244,1207820948609
244,1176885942749
244,5173098896526
245,5115503209014
246,5108906132242
247,5093825182105
247,1030880755620
247,5029239899190
247,5166906996537
247,1182145359175
248,5163001728368
248,1220811431235
248,1084234807293
248,5055808832130
249,5025391881576
249,1120569088914
249,5202025782020
249,1036668993118
249,5209037893378
250,1112339120410
250,1085192121112
250,5187474967268
250,5125058204684
251,1171089958710
251,5067544993863
251,5044612132021
251,1130123971867
252,1168506154200
252,5147121324356
252,1158362702068
253,1126797438503
253,1060991000608
253,5077979148561
253,1024178489334
253,1066517199814
254,1086985018647
254,5162883302874
254,5076342483366
254,5156265961297
255,5175323167840
255,5054512651342
255,5131358511917
256,5077626224055
256,5142794474565
256,1057239628841
256,5067544993863
257,1060382064533
257,5018658656429
258,1142370025489
258,1156747802199
259,1085445023795
259,5196715292978
259,1162432328552
259,1186251470591
260,5043378546118
260,1015316967016
260,5081023858273
260,1227357481174
261,5054041696946
262,5090121752177
263,1024401322824
263,5115897201525
264,1046155755260
264,5165392195150
264,5055808832130
264,1090790297124
265,5038260714839
265,5158345564053
265,5025882040620
265,5170562640573
266,1162408717107
266,5158205433414
266,5054041696946
267,5032632729575
267,5183863026749
267,1058607190289
267,5063513811499
268,5093825182105
268,1185932521147
268,5078962380371
269,1058991392294
269,5218453712802
270,1147882870101
270,5063513811499
270,5130458245506
270,1012804735921
270,5127056423324
271,5166762145270
271,5169174020219
272,5054497781938
272,5085265563026
272,1033901071401
272,5035758930191
272,5167556588414
273,1183143068360
273,5131415877687
274,1026883386496
274,1014918562328
274,1138523917993
275,5157751320590
275,5191308191993
275,5134281185253
275,5135176675464
276,1051784618038
276,5213425900265
277,1051784618038
277,1082868771919
277,5212337750851
277,1084794475292
277,1068283903962
278,5217600444892
279,5127975243358
279,5021157647143
279,1036768905172
280,1166992776136
280,1093394715028
281,1024686874112
282,1173815207169
282,5033908326832
282,1014918562328
283,5023345599503
284,5095912398027
284,5224660488366
284,5177960544944
285,5098888185721
285,5147152935562
286,5097377781177
286,1156747802199
286,5135176675464
287,5066365301536
287,1217029265331
288,1157014968406
288,1096470360084
288,1162738492531
289,5172444772407
289,1197932743216
289,5151252725531
290,5024411111137
290,1155731550545
290,5025612983127
290,1012933653556
291,1201559722539
291,5219085606658
291,5076609851016
291,1150100315793
292,1015258383865
292,5051285050405
292,1108738953355
293,5223766147952
293,1212424929970
293,1064740828790
294,1065034764915
294,1091940078856
294,5182262647640
294,1192291133650
294,5021157647143
295,1014191487243
295,5114211770052
295,1200158024593
296,5198982629951
296,1121421264250
297,1158362702068
297,5180502232312
297,5078772382904
298,5030425881162
298,5044140981605
299,1108738953355
299,1136561774360
299,5061270109533
299,5115503209014
299,5182262647640
300,5127728407417
300,1163975642170
300,1054661226091
300,5125058204684
300,1210799164311
301,1156790912409
301,5071083660456
301,5206389983730
301,5083443686354
302,1166973474304
302,1165940747598
302,5024486709539
302,5215792951644
302,5218453712802
303,1015316967016
304,5107858803806
304,5062819246640
304,1012933653556
305,5024596223779
305,5133671070176
306,5048579667659
306,5123120523191
306,1183621849135
306,5026720393520
307,5182262647640
307,1158362702068
307,1148922132787
308,5171071077084
309,5115114114121
309,1067939031786
309,5183376831094
309,1045727125542
309,5155220579971
310,5071189651430
311,1130186927287
311,5125815568753
312,5013793029190
312,1124365505791
312,1171931550460
312,1212753997235
313,1208907770884
313,5076342483366
314,5117652930489
314,5051082682085
314,5048579667659
315,1121302793864
316,5068098988139
316,1132259322315
317,1106001803874
317,5134391092260
318,1054148537893
318,5092459069445
318,1014191487243
318,5209037893378
318,1138523917993
319,1150100315793
319,5096559684656
320,1012706739924
320,1181665556820
320,5094462350494
320,5010197102141
321,5208553727938
321,1229139750157
321,5186809446478
321,5135381471660
322,5165844299946
322,5078082212852
322,1011830146327
322,5158205433414
323,1155683150072
323,5065011685910
324,5127659124269
324,1107019673804
324,1051784618038
324,1221466817890
324,1015783134564
325,1130123971867
325,5124560356894
325,1130186927287
325,1054661226091
325,1170864765807
326,5138965514090
326,5087813786110
326,5206389983730
326,5120191603110
327,5190658429000
328,5224660488366
328,5094782920546
328,1021125178645
328,1134499225024
329,5183450676404
329,1217740583301
329,1051502992254
329,5167556588414
330,5013189729152
330,1217029265331
331,5185269112001
331,5083443686354
331,1046155755260
331,1086985018647
331,1105087091119
332,1211550903882
332,1058991392294
332,1041117371448
332,5085265563026
332,5031190682628
333,1040180654029
333,5166418098314
333,1030902163489
334,5101849758720
335,5091792298307
335,1181665556820
335,1192212756229
335,5157523243378
335,5151252725531
336,5218177688944
337,1228040045364
337,5211486313319
337,1145455737624
337,5132575674270
337,1054148537893
338,1040335165793
338,5060439238921
338,1050586027997
338,5173147661638
339,1217029265331
339,5054041696946
340,1096435856021
340,1173815207169
340,1155683150072
341,1025776227344
341,1068797728317
341,5037313252213
341,5031525099470
342,5094608657468
342,1043636343563
342,1075326383857
342,5048491854175
342,5185067609854
343,1183768383292
343,1134499225024
343,1018916243940
343,1210799164311
344,5203483301665
344,5054745004144
344,5143199971800
344,5043109768301
345,1216158173076
346,5096559684656
346,5035290969302
347,5076609851016
347,1196134690674
347,5061270109533
348,1158362702068
348,5152854008951
348,1131047107190
349,5150842509648
350,5210723834789
350,5073399202157
350,5175321465897
351,5188601692285
351,5024486709539
352,1172140162446
352,1088253521201
353,5206389983730
353,5158345564053
353,1021293982357
353,5172356482469
354,1104473974780
354,1164989725581
354,5095912398027
354,5194289921513
355,5154964462197
355,1196134690674
355,1164989725581
355,5035290969302
356,5197839021760
357,5150842509648
358,1120447035906
358,1103697097536
358,5031190682628
358,1110492804531
359,5024486709539
359,5210723834789
359,5218453712802
360,5221274407932
360,1206296624566
360,5031525099470
361,5107071276769
361,5201129277070
361,1052130672032
362,1164580705739
362,1143604300586
362,5054512651342
363,1159260240809
363,5054736732639
363,1186858065954
364,5142919628220
364,5082462070741
365,1098827749393
365,5143495268417
365,5173098896526
366,1188984111854
366,1148608725187
367,5025612983127
367,5212595866907
367,5011077045227
368,5106408876404
368,5134281185253
368,5100919426340
368,5115503209014
369,5025391881576
369,5200481284548
369,5190658429000
369,1205434235401
370,5025612983127
370,1133925866250
370,1035821565537
371,1217818576282
371,1057210532521
371,5077626224055
372,5066874884820
372,5043109768301
372,1181242591408
373,5192272531039
373,5170562640573
373,5027711736740
373,1171539082054
374,5013613590260
374,1144821680948
374,1057239628841
374,5077152104563
374,5031502442131
375,5147815188252
375,5165844299946
375,1063575549069
375,1227522594936
376,5171229187366
376,1155592942537
376,1156747802199
376,1155132460999
377,1105383972913
377,1157014968406
378,5110447462065
378,1194036469263
378,1114081226819
378,1105087091119
378,5207033323613
379,5168526177364
379,5168932696730
379,1091940078856
380,5158205433414
380,5142983702330
380,1098596972231
380,1088253521201
380,1202563701570
381,5033908326832
381,1187520809552
381,5100919426340
382,5195946498864
383,1108738953355
383,5029200165957
383,5080203648432
384,1148922132787
384,5166906996537
385,5079051413920
385,5223631121885
385,1153462526667
385,1153758068200
385,1025720128950
386,1217029265331
386,5164015599721
386,5147815188252
387,5071083660456
387,5194289921513
388,1017846329577
388,1047627400611
389,5044140981605
390,5165392195150
390,1182098055941
390,5036940721065
390,1091926245520
391,5034649384920
391,1113882661210
391,5083443686354
391,5174987288560
392,1177244866369
392,5038260714839
392,1094688260260
393,5152854008951
393,5052623822576
393,1074781001217
393,5196790335650
393,1049118332009
394,5045972565315
395,1098596972231
395,5171229187366
395,1036668993118
395,5224660488366
396,1085445023795
396,1226896992046
396,1164580705739
397,1159260240809
397,5200355915282
397,1091352932219
397,1156747802199
397,1202485189378
398,5082462070741
398,5066874884820
398,5142873166772
398,1060382064533
399,1229139750157
399,5101966733534
399,1054352703833
399,5096559684656
400,1127840045134
400,5063226294830
401,1017703966598
401,1156790912409
401,1031425836144
402,5130458245506
403,1190243330078
403,1160710108448
403,5055104227426
403,1090937206689
403,5013793029190
404,5143495268417
405,5211296654245
405,1036595425338
405,5046917181053
405,1173988383381
406,5032632729575
406,1084234807293
406,5028863949868
407,1122840898696
407,1017173232361
407,5127056423324
407,5108906132242
408,1146775673208
408,1107696546209
408,5013613590260
408,1195374060914
408,5145359876877
409,5137354118501
409,1171089958710
409,5212595866907
409,5165859048339
410,1184404423400
410,1133106272750
411,5165381030623
411,5183151421240
411,5097377781177
411,5025297931060
412,1034950789565
413,1187520809552
413,5076608651543
413,5028769864998
414,1162432328552
414,5142040862937
414,1068416840007
415,5208553727938
415,1102287771794
416,1122722993854
416,5163001728368
416,5083867151154
416,1090769342971
417,5200211098775
418,5205699834720
419,5100919426340
419,5135401147470
419,1127571074003
420,5018704068015
420,1181665556820
420,5159193002018
420,5142794474565
420,5054512651342
421,5168932696730
421,5073399202157
422,1027144170129
422,5212337750851
422,1057239628841
423,1197376415510
424,1011761682635
424,1181665556820
424,1094248560163
425,5077231386205
425,1217029265331
425,5223835313500
426,5018704068015
427,5105756973944
427,1155683150072
428,5167424633525
428,1213758239870
429,1043130145431
429,1162432328552
429,1218661611772
429,1043636343563
430,1104831756501
430,5155220579971
430,5146198941268
430,5063776736084
430,1043572004442
431,5063226294830
432,1011761682635
432,5201987870739
433,5038291284532
433,1162472892691
433,5173949757427
434,1217029265331
434,1130186927287
434,5083620990460
434,1208982936975
435,1060382064533
436,5154448175888
436,5201129277070
436,1050289222257
437,5128502547377
437,1102287771794
438,5079176724259
438,1135746741844
438,5211486313319
439,1216622856075
440,1162432328552
441,1157988161682
441,1127717009782
441,5084822083605
442,5043378546118
442,1153758068200
442,1153462526667
442,5160949517900
443,1120882863683
443,1207874994458
444,1015783134564
444,5196294810938
444,1120276150961
445,1013360461267
445,1108738953355
445,5094782920546
445,1153758068200
446,5012239517296
447,1129283602931
447,1098596972231
447,5183376831094
447,5142919628220
448,1181542848794
449,1158940032866
449,5218862098208
450,5012239517296
450,1134499225024
450,1163257533120
451,1168763848340
451,1041117371448
451,1127291645557
452,5026720393520
452,5055692521891
452,5095912398027
453,1090937206689
453,5125042911868
453,5167556588414
454,5050133684112
454,5055692521891
454,1145455737624
454,1017703966598
455,5137590313284
455,5012243710056
455,1229139750157
456,5055808832130
457,5021683875703
457,1049118332009
458,5199197238807
458,1142995752250
459,5130458245506
459,5098888185721
460,1053826539854
460,5129241237450
460,5144243623959
460,5115080179649
460,5192113688950
461,5048907887970
462,1120544549047
462,5033908326832
462,1207782050145
463,5054497781938
463,1181665556820
463,5165859048339
463,1049125510862
463,5071083660456
464,1124458726292
465,1201559722539
465,1216622856075
465,5086890588406
466,1115016295899
467,5054512651342
467,5203483301665
467,5073859821932
467,5078082212852
467,1214158146641
468,5211199653616
468,5098859808240
468,5173006509341
468,1046155755260
468,1127571074003
469,1145108022553
469,5059081338465
469,1142513741325
470,5166418098314
470,5095912398027
470,1085445023795
470,5054745004144
470,5227366173502
471,5150842509648
471,5054745004144
471,5224310366891
471,5146733978980
472,1198800367237
472,1024401322824
472,1200266171852
472,5115363500786
472,1152516065789
473,1134044295230
474,5124560356894
474,5164015599721
474,5205699834720
475,1075331984782
475,1154808857048
476,1227522594936
476,5142575665469
476,5186779379672
477,1206837644090
478,1091352932219
478,1024686874112
478,1158940032866
478,1196134690674
478,1112341599523
479,1067939031786
480,1150100315793
480,5015635192458
480,1049125510862
481,1173815207169
482,5123120523191
482,5096559684656
482,5119237936571
483,1104934070416
483,1145455737624
483,5200211098775
484,1106001803874
484,1093394715028
484,5091792298307
484,5168932696730
484,5055520271340
485,1105383972913
485,1166026698848
485,1095359711237
485,1156790912409
486,1118778972905
487,5115114114121
487,5133671070176
487,5183061763594
487,1204487933187
487,5147121324356
488,1185932521147
488,5137590313284
488,5135381471660
489,5200955769735
489,5098600199990
490,5157625994675
490,5160949517900
490,5081125794020
490,1105383972913
491,5061270109533
491,1107696546209
491,5168526177364
491,5161788163103
491,5185269112001
492,1034950789565
492,1201559722539
492,1228414894510
492,1102287771794
492,1223607658064
493,5083443686354
493,5205319740060
494,1130123971867
494,5166762145270
494,5128754197534
494,5094462350494
494,1050586027997
495,1174818713871
495,5218177688944
495,1031425836144
495,1105087091119
496,5040642305809
496,1120569088914
496,5203432802128
497,5102794635158
497,5156265961297
497,1114081226819
497,1157014968406
497,1065952344281
498,5077152104563
499,1090790297124
499,1024401322824
499,1228040045364
499,1106001803874
499,1217818576282
500,1202783302787
500,5202025782020
501,5145499879267
501,5123439860737
501,5018704068015
501,5135176675464
501,5038260714839
502,5200133039662
503,5162720287747
503,1162432328552
503,5097207096311
503,5190658429000
503,5011558185062
504,1183768383292
504,1082733845094
504,1027812851065
505,1060991000608
505,5081830858522
506,5168526177364
507,1170864765807
507,1227357481174
508,5120407201954
508,1156790912409
508,1142513741325
508,1024264057290
508,1026348818341
509,5126451898865
510,5137391822255
511,5146189386657
511,5144243623959
511,1186251470591
512,1015902353081
512,5062819246640
512,1065952344281
513,5166762145270
513,1031425836144
513,5012243710056
514,1027144170129
514,5020420989804
515,1051784618038
515,1087690935397
515,1015181158365
515,1027304284920
515,5054512651342
516,1094688260260
516,1207782050145
516,5025391881576
516,5142873166772
516,1166026698848
517,1041807430664
517,5115363500786
517,1025776227344
517,5032632729575
518,5098859808240
518,1155683150072
518,1058991392294
519,1160989051695
520,1090464078000
520,1034950789565
520,5151280675948
520,1051249589346
520,1098596972231
521,1196134690674
521,1201754003472
521,5028736582628
522,1158940032866
523,1202783302787
524,1043130145431
524,5051082682085
524,5108242633351
524,1112341599523
525,5137354118501
525,5061270109533
526,5095912398027
526,5071123691690
526,1138944502531
527,5185382189570
527,1093315182894
527,1126980092799
528,5206389983730
528,5201129277070
528,1162472892691
528,1102287771794
529,5077231386205
529,5014310386250
529,1075326383857
529,1058607190289
530,1024686874112
531,1132928587406
531,1101568688022
532,1180839172590
532,1208907770884
532,5093825182105
532,1187520809552
532,5112973795150
533,5166762145270
533,5126451898865
533,5211909337790
534,5197839021760
534,1032453464658
534,1192750496971
534,1116867636698
534,5078772382904
535,5221274407932
535,1121931937808
535,1142513741325
535,1015258383865
535,1177512273080
536,1158362702068
536,5162883302874
536,5154448175888
536,1182145359175
537,1148330896372
537,5119237936571
537,1031425836144
537,5025485125100
538,5128701977971
539,1043130145431
539,5117652930489
539,5027711736740
539,1051292729124
540,5191589392210
540,5127495604814
540,5025391881576
540,5175361683932
540,5173006509341
541,5135176675464
541,5167424633525
541,5114388250675
541,1121511119652
542,5088412085834
543,1164426244135
543,5177343950130
543,5104243227930
543,5054041696946
543,1186251470591
544,1041807430664
544,1164390096287
544,1084234807293
544,1051502992254
544,5211486313319
545,5080551082959
546,5117901333303
546,1098923457973
546,1195352396029
547,5167556588414
547,1172140162446
547,5224660488366
547,5118312668568
547,5215792951644
548,1186282133982
548,1217029265331
548,5200431320876
548,5199197238807
549,1229139750157
550,5166762145270
550,1213027006455
550,5101966733534
550,1014191487243
551,1191319424890
551,1215110460289
551,5084732039882
551,5217426958975
551,1155731550545
552,1112613101985
552,1198872602004
552,5196715292978
553,5196790335650
554,5050133684112
555,1153062860994
555,5135381471660
556,1194036469263
556,1211889951943
556,1063877315512
557,5114388250675
557,1160989051695
557,5032632729575
557,5084732039882
558,5025189184246
558,1093394715028
558,1046155755260
559,1059118683216
559,1015316967016
560,5159193002018
560,1086985018647
560,5147815188252
560,5071083660456
560,5173147661638
561,1158940032866
562,1073841609863
562,5154448175888
562,5205319740060
562,5155719472079
563,1171111563666
563,1057210532521
564,5042072619090
565,1075331984782
565,1025720128950
565,1021125178645
565,1026348818341
565,1051292729124
566,5171229187366
566,5146797697514
566,1123867410952
566,5030425881162
566,5104203782051
567,1012933653556
567,5217132498589
567,5066365301536
567,5017684037718
568,1186799759860
568,1012804735921
568,1207806024029
